0.003385,0.005035,0.646699,0.019442,0.034751,-0.689089,0.723582,-0.093969,0.143180,0.162995,0.302661,-0.333528,-0.175648,-0.092065,-0.148336,-0.216150,0.302029,-0.298766,0.173288,-0.023217,-0.128240,0.223106,-0.654455,-0.032032,-0.199030,-0.205330,1.013603,-0.053673
0.003550,0.004693,0.646684,0.019495,0.034831,-0.689462,0.723221,-0.093437,0.143011,0.164175,0.303081,-0.334092,-0.175419,-0.092069,-0.148538,-0.215262,0.302148,-0.298762,0.173167,-0.022309,-0.127891,0.223303,-0.654257,-0.031943,-0.199365,-0.205201,1.015095,-0.054623
0.003693,0.004348,0.646673,0.019561,0.034942,-0.689844,0.722850,-0.092925,0.142916,0.165467,0.303467,-0.334591,-0.175120,-0.092233,-0.148662,-0.214278,0.302364,-0.298647,0.172955,-0.021282,-0.127520,0.223586,-0.653945,-0.031952,-0.199791,-0.205112,1.016957,-0.055627
0.003856,0.004017,0.646646,0.019639,0.035080,-0.690254,0.722449,-0.092435,0.142824,0.166881,0.303850,-0.335037,-0.174747,-0.092552,-0.148782,-0.213168,0.302665,-0.298422,0.172649,-0.020340,-0.126982,0.223932,-0.653416,-0.032113,-0.200406,-0.205123,1.019247,-0.056705
0.003980,0.003726,0.646602,0.019693,0.035240,-0.690661,0.722051,-0.091960,0.142821,0.168335,0.304204,-0.335472,-0.174341,-0.092945,-0.148815,-0.211997,0.303016,-0.298160,0.172310,-0.019116,-0.126570,0.224304,-0.652772,-0.032352,-0.201071,-0.205127,1.021835,-0.057755
0.004135,0.003370,0.646538,0.019781,0.035397,-0.691102,0.721618,-0.091477,0.142748,0.169858,0.304570,-0.336013,-0.173922,-0.093355,-0.148913,-0.210755,0.303299,-0.297965,0.172072,-0.018121,-0.125949,0.224618,-0.652048,-0.032565,-0.201866,-0.205192,1.024690,-0.058779
0.004313,0.003007,0.646471,0.019858,0.035559,-0.691552,0.721178,-0.090993,0.142669,0.171397,0.304933,-0.336651,-0.173519,-0.093719,-0.149007,-0.209521,0.303463,-0.297829,0.172029,-0.017021,-0.125437,0.224870,-0.651413,-0.032761,-0.202698,-0.205299,1.027628,-0.059719
0.004485,0.002705,0.646427,0.019930,0.035727,-0.692015,0.720723,-0.090534,0.142597,0.172954,0.305277,-0.337337,-0.173127,-0.094060,-0.149073,-0.208293,0.303466,-0.297688,0.172186,-0.015828,-0.125090,0.225101,-0.650940,-0.032956,-0.203646,-0.205408,1.030566,-0.060605
0.004629,0.002452,0.646389,0.020013,0.035908,-0.692473,0.720271,-0.090117,0.142529,0.174486,0.305574,-0.338109,-0.172762,-0.094362,-0.149111,-0.207089,0.303298,-0.297587,0.172469,-0.014691,-0.124832,0.225352,-0.650621,-0.033139,-0.204695,-0.205507,1.033477,-0.061477
0.004821,0.002211,0.646361,0.020104,0.036139,-0.692881,0.719865,-0.089770,0.142482,0.175854,0.305788,-0.339031,-0.172424,-0.094597,-0.149107,-0.206020,0.302996,-0.297586,0.172771,-0.013473,-0.124756,0.225505,-0.650459,-0.033308,-0.205727,-0.205645,1.036282,-0.062241
0.005015,0.001909,0.646323,0.020231,0.036383,-0.693234,0.719510,-0.089451,0.142399,0.177007,0.305935,-0.340166,-0.172171,-0.094730,-0.149131,-0.205133,0.302627,-0.297795,0.172979,-0.012649,-0.124554,0.225658,-0.650325,-0.033393,-0.206788,-0.205752,1.038989,-0.063004
0.005212,0.001537,0.646279,0.020373,0.036667,-0.693503,0.719232,-0.089184,0.142345,0.177884,0.306014,-0.341502,-0.172011,-0.094760,-0.149119,-0.204506,0.302210,-0.298228,0.173081,-0.011967,-0.124442,0.225783,-0.650224,-0.033370,-0.207772,-0.205848,1.041507,-0.063739
0.005363,0.001185,0.646252,0.020524,0.036972,-0.693700,0.719022,-0.088974,0.142302,0.178547,0.306036,-0.342969,-0.171882,-0.094710,-0.149079,-0.204103,0.301732,-0.298842,0.173136,-0.011276,-0.124563,0.225891,-0.650161,-0.033304,-0.208779,-0.205908,1.043844,-0.064472
0.005510,0.000850,0.646234,0.020694,0.037286,-0.693870,0.718837,-0.088810,0.142215,0.179149,0.306065,-0.344550,-0.171659,-0.094602,-0.149065,-0.203829,0.301141,-0.299585,0.173277,-0.010692,-0.124707,0.226058,-0.650115,-0.033336,-0.209943,-0.205948,1.046211,-0.065150
0.005678,0.000462,0.646224,0.020875,0.037610,-0.694018,0.718672,-0.088656,0.142090,0.179769,0.306146,-0.346256,-0.171207,-0.094405,-0.149085,-0.203638,0.300424,-0.300411,0.173677,-0.009900,-0.124929,0.226211,-0.650127,-0.033494,-0.211119,-0.205990,1.048666,-0.065640
0.005830,0.000095,0.646223,0.021076,0.037925,-0.694163,0.718509,-0.088511,0.141920,0.180433,0.306258,-0.348074,-0.170510,-0.094130,-0.149136,-0.203488,0.299540,-0.301290,0.174349,-0.008972,-0.125278,0.226395,-0.650182,-0.033804,-0.212442,-0.206001,1.051249,-0.066001
